first_name,last_name,email,phone,title,industry,company_size,account_id,last_activity,deal_name,amount,close_date,stage,owner
Jeremy,Diaz,juan89@example.org,3069922233,Telecommunications researcher,Ltd,11-50,fff2451d-3fcf-4754-a052-52cb9c9a1ec6,2025-03-24,Drive Viral Channels Deal 360,39387.86,2025-04-26,Proposal,scott90@example.org
Andre,Lutz,btaylor@example.org,978-857-9590x2377,"Designer, fashion/clothing",Ltd,51-200,374d11ba-d47c-41b9-b21b-e40c9516726a,2025-03-18,Re-Intermediate Proactive Action-Items Deal 361,16804.56,2025-04-24,Prospecting,bsantos@example.net
Shannon,Floyd,lisathomas@example.com,968-456-6272,Advertising account planner,PLC,51-200,5a452d92-1dee-45f5-9413-9de2bedcfce0,2025-03-23,Unleash 24/7 Paradigms Deal 362,21481.38,2025-05-09,Closed Lost,austin52@example.org
Diane,Compton,melissa86@example.org,743-644-0213,"Scientist, product/process development",LLC,51-200,c36075cd-85e9-402c-92a5-eaf442d68cb6,2025-03-09,Reinvent Cross-Platform Experiences Deal 363,25376.82,2025-05-13,Prospecting,regina95@example.com
Jacob,Avery,evelynlopez@example.net,+1-603-503-8171x724,"Optician, dispensing",PLC,500+,491bff37-8243-4f18-a48c-b5ff51d021ca,,Aggregate Viral Content Deal 364,32523.13,2025-05-11,Negotiation,rbrandt@example.net
Marcus,Raymond,christina59@example.com,,Publishing rights manager,LLC,1-10,4b8ec4c9-2ffb-4730-aa0e-efe028fb3e20,2025-03-21,Strategize Intuitive Markets Deal 365,,2025-05-03,Prospecting,jeremyvaldez@example.net
Ashley,Mitchell,nathanwilkerson@example.net,+1-208-824-2570x4571,Sport and exercise psychologist,Group,11-50,3997aa93-ec4b-40e2-8629-8b70faa7c4cb,2025-03-14,Revolutionize Cutting-Edge Partnerships Deal 366,,,Proposal,
Melanie,Ali,jacobjohnson@example.net,654-248-3971x381,Music therapist,LLC,11-50,7def8deb-88a5-4c2e-81b7-7cd0a5e11a4e,2025-03-10,Orchestrate Customized Relationships Deal 367,23127.01,2025-05-16,Negotiation,thomasmacias@example.net
Stephanie,Reynolds,sandra48@example.com,,Administrator,and Sons,11-50,a6253340-045f-4cd3-9857-c36ae6990e39,2025-03-08,Optimize Value-Added E-Commerce Deal 368,21220.72,2025-05-09,Closed Won,loribowen@example.com
Samuel,Gross,amy40@example.org,811-284-1928x55775,Community pharmacist,Group,201-500,c9c103dd-9dd4-4384-9901-2b240d7862c8,2025-03-14,Incentivize Cross-Media Supply-Chains Deal 369,,2025-05-20,Proposal,bakerkimberly@example.com
Brandi,Beard,amandabrown@example.net,,Conference centre manager,Inc,201-500,15dd5341-7573-42a2-83ec-c58e3e55f442,2025-04-13,Deploy Sticky Initiatives Deal 370,28712.26,2025-04-21,,smithleah@example.net
Karen,Harris,tmullins@example.org,001-697-312-1765x337,Recycling officer,PLC,1-10,,2025-04-10,Scale Mission-Critical Users Deal 371,37868.45,,Prospecting,roberthardy@example.org
Ryan,Shaffer,brandon20@example.net,5113363677,English as a second language teacher,Ltd,201-500,,2025-02-23,Expedite B2C Relationships Deal 372,36395.08,2025-05-04,Prospecting,
John,Smith,xcastro@example.net,482-637-3230x94915,Aeronautical engineer,Ltd,11-50,,2025-02-25,Cultivate Intuitive Initiatives Deal 373,-1000.0,,Prospecting,john24@example.org
Andrew,Zuniga,lutztyler@example.org,001-991-985-9234,Comptroller,LLC,1-10,c22c23c6-3888-4ed2-9827-c13f7fdf8445,2025-03-04,Target Vertical Content Deal 374,26987.96,2025-05-10,Negotiation,brittany92@example.org
Danielle,Byrd,barrettwilliam@example.net,001-921-252-3237x595,"Lecturer, further education",LLC,11-50,dc790462-8305-40af-9957-50b99a11e52d,2025-03-13,Deploy Front-End Experiences Deal 375,21503.24,2025-04-17,Prospecting,gabriel55@example.org
Gloria,Kelley,crystal41@example.org,5923407185,Comptroller,Inc,1-10,49b556a8-e2d4-4bbb-971f-fbf55a3ee0f3,2025-02-21,Cultivate Intuitive E-Tailers Deal 376,27110.56,2025-04-22,,ashleyberger@example.org
Kathryn,Wilson,not-an-email,,Commercial art gallery manager,and Sons,,d239ae83-f710-46c0-8d2e-19b2a79ad771,2025-02-26,Benchmark Ubiquitous Functionalities Deal 377,8564.92,2025-05-13,Closed Lost,
Allen,Evans,smithdale@example.com,(878)417-6770,"Lecturer, higher education",Ltd,11-50,ffadcba0-ec71-4a5c-940b-535ebdfebcaa,2025-03-09,Drive Wireless Solutions Deal 378,24765.01,2025-05-20,,danny69@example.net
Julia,Moore,carlos47@example.org,6308807559,Hydrogeologist,PLC,,a066f62c-7987-4dcf-a7ce-fb3eee6b46fe,2025-03-12,Matrix Transparent Interfaces Deal 379,13234.48,,Closed Lost,trocha@example.com
Gabriella,Rivas,cdavis@example.org,8399726212,Press photographer,Group,1-10,faf2f586-047c-4b67-afd5-6e869fbaa87b,2025-03-11,Extend Innovative Functionalities Deal 380,30452.46,2025-04-27,Closed Lost,landerson@example.com
Angela,Williams,ryanalvarez@example.com,001-917-667-5479x87156,Environmental manager,Group,201-500,,2025-04-11,Envisioneer Bricks-And-Clicks Interfaces Deal 381,,2025-04-19,Negotiation,barbarajones@example.net
Stephanie,Smith,romerokrystal@example.com,001-839-704-5696x4137,Estate manager/land agent,LLC,500+,027c90c2-de24-4834-aa43-4370150ae29b,2025-03-27,E-Enable Frictionless Relationships Deal 382,39126.43,2025-04-14,Negotiation,vincentmack@example.org
Daniel,Ferguson,ygonzales@example.com,(802)547-3861x7418,Personal assistant,LLC,201-500,4e1f1399-b936-4fe7-8ecf-22297b0f0038,2025-03-04,Empower User-Centric Supply-Chains Deal 383,46191.08,2025-04-27,Closed Lost,james24@example.com
Arthur,Newman,,(726)598-6378x81197,Product/process development scientist,LLC,11-50,5b8377e5-4884-42e1-a51c-6bce1eaa7d6b,2025-04-17,Leverage Web-Enabled Convergence Deal 384,40855.56,,Proposal,angela94@example.net
Steven,Ward,deborah29@example.com,(642)405-8905x15780,Corporate investment banker,Group,1-10,98e4eeeb-9a74-41d8-b62d-65ab7fefe7f6,2025-03-14,Redefine Next-Generation Eyeballs Deal 385,8002.43,2025-04-21,Closed Won,adamlopez@example.net
Amber,Scott,justin01@example.com,(866)451-0035x1694,Passenger transport manager,Ltd,11-50,8028f722-280e-4435-86a6-abc74ce5cf5b,2025-03-11,Optimize Sticky Convergence Deal 386,9253.21,2025-04-23,Negotiation,
Tamara,Goodwin,hendersonjohn@example.org,9179022021,Interpreter,Inc,,3e539b40-56f0-464e-a69b-640398165600,2025-04-05,Deliver Front-End Web Services Deal 387,,2025-05-16,Prospecting,natashalee@example.net
Matthew,Martinez,campbellsteven@example.org,,Research scientist (physical sciences),LLC,201-500,9f417447-c969-4e78-bdd7-5736edc3e14b,2025-03-21,Reinvent Intuitive Platforms Deal 388,11149.34,2025-05-01,Negotiation,
Julia,Rios,nsingleton@example.org,(709)955-5439x66038,"Nurse, mental health",Ltd,,d4a853b3-6263-4f4d-abc9-076aaa6b2c12,2025-03-12,Grow Vertical Synergies Deal 389,32513.95,2025-04-12,,
Patrick,Wilson,michellephillips@example.org,123-abc,Dealer,,51-200,bd71a7a3-4be0-421c-9b78-89c66635db34,2025-04-05,Integrate Cross-Platform Platforms Deal 390,-1000.0,2025-05-06,Closed Won,danielle04@example.org
Jeffrey,Smith,james03@example.org,123-abc,"Therapist, occupational",,1-10,,2025-04-16,Deploy Integrated Synergies Deal 391,-1000.0,2025-04-27,Proposal,katherinewhite@example.net
Cassandra,Blanchard,,(791)981-3538x495,Translator,LLC,500+,e5b2f161-1f9f-4f8a-bb2a-0f8731455a28,2025-04-14,Reinvent Sticky Schemas Deal 392,2606.1,2025-05-05,Negotiation,loganmonroe@example.com
Kelly,Lee,warrenshane@example.net,(771)922-9189x74369,"Clinical scientist, histocompatibility and immunogenetics",Group,201-500,,2025-02-24,Target Impactful Paradigms Deal 393,24532.92,2025-04-20,Proposal,floresjose@example.net
Ryan,Dunn,holtclaudia@example.net,+1-541-563-6701x39882,Retail buyer,and Sons,500+,e810f0ae-6237-4d5a-b7ed-6d21fa91cb12,2025-02-25,Synthesize Dynamic Niches Deal 394,6063.82,2025-05-13,Closed Won,zjackson@example.net
Joseph,Waters,paulmyers@example.org,123-abc,"Sales professional, IT",Ltd,51-200,b6088993-6398-4e5c-a839-4a7fd7e24968,2025-03-31,Empower Intuitive Communities Deal 395,,2025-04-27,Proposal,
Cameron,Romero,not-an-email,597.639.7136x070,Records manager,LLC,51-200,fef398ad-80aa-4730-a1a8-95035aa90906,2025-03-07,Empower Proactive Metrics Deal 396,,2025-04-26,,chenry@example.com
Erica,Sawyer,cestrada@example.net,(883)551-9690x124,"Lecturer, further education",and Sons,500+,8a496524-b8ec-43f7-84a7-76fd9b5c7801,2025-03-11,Implement Extensible Eyeballs Deal 397,13674.91,2025-04-19,Negotiation,qhudson@example.com
Amber,Gill,not-an-email,001-937-451-1882x926,Ergonomist,PLC,201-500,93a9835b-5d89-428a-b98d-ac6c8c80c030,2025-03-10,Matrix Compelling Initiatives Deal 398,33256.16,2025-05-03,Proposal,
Jorge,Cummings,butlertimothy@example.net,976.784.3342x76977,Farm manager,PLC,500+,cea38838-ef1e-456b-aae3-e22041a54cf0,2025-03-05,Deploy Open-Source Relationships Deal 399,16974.93,,Prospecting,
Sarah,Garcia,curtis93@example.com,700.896.7958,Public librarian,Ltd,201-500,dd098214-76ab-421f-afc8-efa0f33b9839,2025-03-01,Evolve Leading-Edge Infrastructures Deal 400,6187.29,2025-05-02,Closed Won,wardteresa@example.net
Lisa,Rojas,not-an-email,928-950-6592,Control and instrumentation engineer,PLC,11-50,9554a7d6-82de-4cbe-b72d-849905e04614,2025-04-13,Cultivate Cross-Platform Eyeballs Deal 401,38820.63,2025-04-24,Closed Lost,jessica06@example.com
Jennifer,Arnold,not-an-email,(859)639-5234x6744,Travel agency manager,Ltd,1-10,15e1ead2-67f8-4400-884e-3b59449adfdb,2025-02-25,Grow Visionary Architectures Deal 402,40056.2,2025-05-19,Closed Lost,vgiles@example.net
Abigail,Allen,scott13@example.net,7989929040,"Administrator, local government",Inc,201-500,a7bb9d43-c107-4c01-92ad-ab8c1a8eeed6,2025-02-26,E-Enable Robust Paradigms Deal 403,48335.56,2025-05-11,Negotiation,mcclurecourtney@example.com
Anna,Spears,robertsdustin@example.net,(292)725-1312x248,Investment analyst,Ltd,51-200,83a9c4b4-d32c-4b65-aecb-f3afdd565b39,2025-03-26,Extend Value-Added Synergies Deal 404,3681.9,,Proposal,john51@example.net
Cynthia,Hoffman,samantha98@example.com,,"Accountant, chartered",and Sons,500+,,2025-04-06,Redefine Turn-Key Systems Deal 405,13013.69,2025-05-08,Prospecting,
Linda,Thomas,xcisneros@example.com,323.543.4560,Tourism officer,LLC,51-200,cb4c64b2-61a6-4d79-aefa-77c26b1bc504,2025-04-14,Transform Cutting-Edge Deliverables Deal 406,14707.79,2025-04-23,Negotiation,cynthia69@example.com
Carolyn,Taylor,burkeanthony@example.net,001-758-898-5025x22586,Copy,and Sons,500+,83a52364-c492-47d8-b190-1af5c72584fc,2025-03-06,Scale Strategic Interfaces Deal 407,25855.72,,Prospecting,fscott@example.org
Justin,Ramirez,yramos@example.org,001-828-722-0796x317,Trade union research officer,Group,1-10,667279f9-d235-44ad-92ce-595b7ef50ce0,2025-04-07,Exploit 24/365 E-Tailers Deal 408,-1000.0,2025-05-09,Prospecting,kdavis@example.org
Victor,Watson,nielsentheresa@example.net,001-679-426-8347x609,Hydrologist,LLC,500+,f1e5cac2-5089-4cd2-8aa6-02c44ae8ee39,,Syndicate Ubiquitous E-Markets Deal 409,26534.05,2025-04-29,Closed Won,yhayes@example.com
Matthew,Silva,nicholas12@example.net,,Legal secretary,Ltd,1-10,1f66a6c3-2fb1-41a9-9bbc-bbc1faef8a7e,2025-03-29,Revolutionize 24/7 Platforms Deal 410,-1000.0,2025-04-28,Closed Lost,thompsonmelanie@example.com
Olivia,Hall,daniellejimenez@example.org,8777906593,Chartered loss adjuster,LLC,,a668b72d-d602-4148-825d-70d9d8bd4867,2025-03-08,Unleash User-Centric Initiatives Deal 411,,2025-05-09,Closed Won,lschneider@example.org
Jill,Bishop,brooke10@example.com,609-422-2583x4803,Midwife,,201-500,eb4291ec-6e89-48a0-ae14-0fc1bb0ecf00,2025-04-16,Orchestrate Synergistic Supply-Chains Deal 412,6841.49,2025-04-17,Proposal,
Willie,Rice,davidgentry@example.org,5207990441,Counselling psychologist,,500+,,2025-03-26,Transform 24/365 Portals Deal 413,43962.71,2025-05-03,Closed Lost,christine48@example.net
Kevin,Saunders,hbanks@example.org,421-621-3874x584,"Engineer, automotive",Inc,51-200,ecb6270f-0daf-48fe-8b59-ddd9d33a404b,2025-04-09,Visualize Leading-Edge Solutions Deal 414,,2025-04-22,Closed Lost,qali@example.net
Daniel,Mays,robertmurphy@example.com,(399)874-9503,Trading standards officer,,1-10,,2025-02-20,Brand Visionary Architectures Deal 415,16293.73,2025-05-04,Negotiation,davidsondennis@example.org
James,Andrade,gabriellegonzalez@example.com,123-abc,Agricultural engineer,Group,500+,fd02838b-9cf3-4637-91a5-c8c51f7a8b61,2025-04-12,Maximize Extensible Action-Items Deal 416,1273.43,2025-05-18,Negotiation,
Jason,Burton,,882-753-4820x28727,"Psychologist, counselling",PLC,11-50,fc6e347c-f549-422f-b351-84cbb40eddc4,2025-04-09,Synthesize User-Centric Models Deal 417,15088.6,2025-04-25,Negotiation,eclark@example.net
Heather,Drake,vdaniel@example.com,522-982-3698x1383,Police officer,and Sons,500+,279738ee-98d9-46e7-b848-eeabdda1c15b,2025-03-19,Iterate Integrated Communities Deal 418,10100.59,2025-04-15,Prospecting,lewismary@example.net
James,Vasquez,charlene47@example.org,,Pathologist,Inc,1-10,765f6436-9510-4fcb-a007-ff5970732a69,2025-04-10,Extend Proactive E-Tailers Deal 419,23512.84,,Closed Won,sheilabaker@example.net
Jessica,Collins,,(742)361-0408x557,Hospital pharmacist,PLC,51-200,c90e7345-9372-4d63-bc33-e8d649619f82,2025-03-11,Cultivate Magnetic Applications Deal 420,-1000.0,2025-04-11,Closed Lost,michael59@example.net
Justin,Caldwell,ashleyboyd@example.net,(363)202-7166,Furniture conservator/restorer,Group,1-10,af06fe7d-d485-415f-988f-c59c492f7c68,2025-03-09,Mesh Magnetic Synergies Deal 421,10400.63,,Prospecting,iturner@example.com
Amanda,Wallace,,,"Surveyor, rural practice",Inc,51-200,,2025-03-15,Target Web-Enabled Markets Deal 422,8250.43,2025-05-20,Closed Lost,taylormichael@example.com
Hailey,Gonzalez,,749-492-6337,Special effects artist,PLC,201-500,4acc3b0a-6376-43a1-bfd6-4a9925395f86,2025-03-29,Mesh Frictionless Web Services Deal 423,,2025-05-08,Prospecting,victor21@example.org
Lisa,Wright,christinefleming@example.org,,Publishing rights manager,LLC,500+,f7f6e106-6a6e-479a-bf42-96b5a46437ac,2025-03-25,Whiteboard Customized Solutions Deal 424,,2025-04-26,Closed Lost,jessica37@example.com
Andrew,Ramirez,,+1-408-869-8731x90824,"Teacher, special educational needs",and Sons,1-10,f8932eda-1aa3-4ec6-b4db-085295c3e4f9,2025-02-26,Matrix Granular Metrics Deal 425,16572.04,,,fchambers@example.com
Erika,Jones,lthompson@example.com,554.326.0021x86027,"Doctor, hospital",LLC,,b7624158-45cc-4826-bc13-f7373025823f,2025-04-02,Architect Out-Of-The-Box Systems Deal 426,19956.55,2025-05-01,Closed Won,matthewjames@example.net
Joy,Summers,iwilliamson@example.net,001-834-989-1398x1475,"Production assistant, television",Inc,1-10,2b1b3883-9da9-419c-a283-65980f691754,2025-03-17,Seize Killer Content Deal 427,44805.16,2025-04-14,Prospecting,
Brandi,Copeland,,(554)755-3506x77213,"Administrator, arts",Ltd,201-500,3cd1799e-f6ec-4575-bc8f-db7629c9deaa,2025-03-27,Monetize Killer Communities Deal 428,35828.87,,Closed Won,patricia24@example.org
Curtis,Wallace,johnlamb@example.com,(319)305-0026,Web designer,,51-200,d335e565-4b1f-4f2a-ac7a-d61e925e3fbd,2025-03-11,Visualize 24/7 Info-Mediaries Deal 429,10871.99,2025-05-18,Closed Won,michaelclements@example.com
Taylor,Scott,,001-499-678-8576x398,Banker,Ltd,,b201bf75-8b6a-4368-a171-4d27fac4ebb7,2025-04-17,Strategize Dot-Com Relationships Deal 430,33593.14,,,
Patrick,Macdonald,elizabethclarke@example.net,(704)942-7100,Advice worker,LLC,500+,a6563f04-e950-4f2a-843e-fef4bef50b44,2025-03-02,Orchestrate Dot-Com Eyeballs Deal 431,35243.45,2025-05-13,Proposal,greenjoseph@example.org
Victoria,Jones,,(219)731-9168x3793,Research scientist (physical sciences),and Sons,,ab0f756c-cc90-4bad-a024-4a623fa77bb1,2025-03-31,Aggregate Magnetic E-Markets Deal 432,,2025-05-07,,taylorwilliams@example.net
Jimmy,Hahn,qhoward@example.org,(486)782-1618,Make,Ltd,500+,a0fd3914-4b1e-42a6-aa60-1aacc56190bb,2025-03-17,Brand Distributed Niches Deal 433,,2025-04-26,Closed Won,gmiller@example.com
Audrey,Barber,walllauren@example.com,7484411238,Counselling psychologist,Ltd,1-10,478e0eca-bb94-402b-b13a-a8d1ddccad76,2025-04-02,Integrate Transparent Initiatives Deal 434,,,Prospecting,juan97@example.com
Jacob,Doyle,brownmatthew@example.com,123-abc,"Embryologist, clinical",Ltd,1-10,54a13879-2c24-4c84-8fd0-7500074ac95c,2025-03-13,Cultivate Web-Enabled E-Business Deal 435,31528.48,,Prospecting,victoriajacobs@example.org
James,Luna,,637-583-0574,Learning disability nurse,and Sons,11-50,fad6500b-5839-49c1-b0c9-355c8481f842,2025-04-15,Exploit Value-Added Infrastructures Deal 436,,2025-04-26,Proposal,brandiparrish@example.com
Trevor,Miller,not-an-email,605-210-2751,Furniture conservator/restorer,Ltd,51-200,2485eed3-0277-4524-bf64-bca7e2ab6724,2025-03-15,Orchestrate User-Centric Models Deal 437,28774.56,,Closed Won,
Monica,Moreno,matthewsimmons@example.org,001-445-690-2795x6023,"Scientist, product/process development",,201-500,cfd4cb0d-d617-46f7-b7cf-241769b1f49c,2025-04-10,Cultivate Distributed Content Deal 438,47682.18,2025-04-27,Closed Won,ocastro@example.org
Brenda,Stokes,ugarrett@example.net,592-332-4956x91348,Health physicist,Inc,11-50,51dc4638-8054-4dd1-82f4-f6fbcb0c4f47,2025-03-15,Strategize Rich Initiatives Deal 439,,2025-04-26,Negotiation,
Selena,Lee,alexisevans@example.com,+1-534-349-8995x900,Public affairs consultant,Group,11-50,,2025-04-20,Incentivize Proactive Models Deal 440,12079.01,2025-05-04,Proposal,herbert52@example.com
Melissa,Fuentes,rsmith@example.com,779.567.0144x899,Mining engineer,and Sons,201-500,d96438b2-16fd-48f0-89b8-c87c896783d7,2025-04-03,Monetize Efficient Architectures Deal 441,,2025-05-14,Negotiation,timothygilbert@example.net
Jeffrey,Bolton,not-an-email,+1-545-993-0284,Research scientist (maths),Inc,11-50,,2025-04-20,Unleash One-To-One Methodologies Deal 442,-1000.0,2025-05-09,Negotiation,ehuffman@example.com
Amber,Smith,cristian72@example.org,370.858.9853,Dentist,and Sons,201-500,e9fce20f-c4b7-4928-8850-6d958b321ce0,2025-02-20,Grow Wireless Paradigms Deal 443,,2025-04-21,Negotiation,snguyen@example.net
Julia,Avery,colekevin@example.com,6322393999,Special educational needs teacher,Inc,51-200,cba00a54-feda-4c2c-8e7b-18d4692281b1,2025-03-15,Incubate Rich Metrics Deal 444,22807.77,2025-04-12,Proposal,ebrown@example.net
Brandy,Newton,christophercardenas@example.com,(486)927-9574x1431,"Designer, furniture",and Sons,,55abbe26-52f6-4dee-8920-a7f2d8fe1373,2025-04-10,Transition Wireless Deliverables Deal 445,8286.17,2025-05-13,Negotiation,mitchellaaron@example.org
Troy,Walker,,524-918-3975,Automotive engineer,Group,201-500,64afc819-539d-420a-98cf-a81ace1eea2e,2025-03-14,Streamline Compelling E-Services Deal 446,28974.66,2025-04-23,Negotiation,gherrera@example.com
Sherri,Herring,mark35@example.net,001-635-775-5376x89067,"Secretary, company",Inc,,eea033ef-d703-4836-b111-468b38c84124,2025-03-10,Generate Back-End Paradigms Deal 447,25859.25,2025-04-20,Negotiation,lisa47@example.org
Sarah,Vincent,darlenemueller@example.net,(810)979-4959,"Teacher, special educational needs",Group,11-50,,2025-04-01,Synthesize Visionary Roi Deal 448,5917.0,2025-04-21,Prospecting,
Michael,Baker,not-an-email,7388302326,Consulting civil engineer,Inc,11-50,,2025-04-09,Enable Interactive Methodologies Deal 449,,2025-05-01,Prospecting,oconnorchad@example.org
Beth,Cooley,not-an-email,+1-635-982-6312x68420,Energy engineer,Inc,201-500,0e883726-d109-417e-b2ac-8cc73ffdc21d,2025-03-29,Target Holistic Platforms Deal 450,3108.93,2025-05-06,Negotiation,ashley25@example.net
Mary,Sanchez,westdarlene@example.com,228-858-5186,Video editor,Group,201-500,3762727c-d283-4047-9f69-0a88f15c4763,2025-03-30,Expedite B2C Portals Deal 451,38455.06,,Proposal,ericacosta@example.org
Kimberly,Smith,rodriguezjohn@example.org,527-325-5453x90376,"Horticulturist, commercial",LLC,201-500,91d40485-8647-49a7-ae1a-18464aa25675,2025-03-22,Deliver Efficient Technologies Deal 452,15804.39,2025-04-13,,zhall@example.org
Jill,Garcia,dharrell@example.net,723-970-3137x7604,Technical author,Group,51-200,e8f361bd-2045-4b8a-82ee-65ea586903d2,2025-03-21,Visualize User-Centric E-Business Deal 453,8679.44,,Closed Lost,fergusonadam@example.com
Joanna,Cruz,timothy06@example.org,,Wellsite geologist,Group,500+,57b3e1f3-4e6c-4d1e-9386-469ebb48c229,2025-03-31,Revolutionize Transparent Applications Deal 454,29615.73,2025-05-13,Proposal,reyescody@example.org
Ashley,Dickerson,andrew18@example.org,473-634-3802,Freight forwarder,and Sons,,dedc2a7a-82ea-4d10-a853-ac79099da2f6,2025-03-10,Redefine Proactive Technologies Deal 455,,2025-04-16,,christopher57@example.org
Wanda,Christensen,henryeric@example.org,681-990-5862,Insurance broker,and Sons,51-200,8c147f20-11fb-4321-9946-343f9382a002,2025-02-24,Visualize Interactive Roi Deal 456,17316.82,2025-05-19,Negotiation,nburns@example.net
Corey,Fisher,dbell@example.org,,Theme park manager,and Sons,11-50,19b5b629-5846-43e5-9fca-962393cff687,2025-02-27,Drive Real-Time E-Business Deal 457,31621.91,2025-04-26,Prospecting,justinjackson@example.com
Jeremy,Khan,princelaura@example.com,960-533-7033,Hydrographic surveyor,Ltd,51-200,60bec946-d6ad-44bd-b376-3d07802ad0f1,2025-04-09,Utilize Granular E-Commerce Deal 458,26239.72,2025-04-24,Prospecting,lori00@example.com
David,Hood,ahahn@example.net,471.766.6362,Physiological scientist,and Sons,500+,508336d6-92f1-4016-86f4-62825c57b0b1,2025-02-21,Benchmark Dot-Com E-Markets Deal 459,4936.29,2025-05-12,Negotiation,tiffanywebb@example.com
Adam,Kim,lmoore@example.net,5494531739,Data scientist,Group,,5d6490c7-68cd-49c0-856d-9e59b84b2906,2025-03-24,Iterate Compelling Metrics Deal 460,,2025-05-15,Proposal,catherine27@example.org
Michael,Rice,meghanmoore@example.org,,Television floor manager,,1-10,699244f9-ed31-4b2f-9904-f38803f2ba20,2025-04-02,Optimize Innovative Web Services Deal 461,39563.63,2025-05-08,Proposal,jcox@example.net
Bob,Beck,not-an-email,,"Teacher, music",,,6e645189-12ba-4343-a38d-69f125610283,2025-03-07,Target Global Interfaces Deal 462,,2025-04-14,Prospecting,joshua77@example.net
Martha,Gilbert,duncanheather@example.org,+1-283-207-9859x542,"Accountant, chartered management",Inc,51-200,c6e8fbf8-b8dc-4917-bf12-d48080cf326a,2025-03-16,Redefine World-Class Niches Deal 463,48264.33,2025-04-26,Proposal,brandiflores@example.org
Teresa,Johnson,not-an-email,796-866-3462x1203,Commercial horticulturist,Inc,201-500,,2025-03-11,Scale B2C Web-Readiness Deal 464,,,Proposal,sotojennifer@example.org
Thomas,Meadows,carl49@example.com,254-537-8132,Theme park manager,Group,11-50,,,Innovate Value-Added Roi Deal 465,-1000.0,2025-04-13,Negotiation,
Alejandro,Farrell,not-an-email,001-618-828-8842x15462,Metallurgist,Ltd,51-200,,2025-04-19,Strategize Interactive Deliverables Deal 466,18361.1,2025-05-13,Closed Lost,
Ashlee,Velasquez,usanchez@example.org,001-725-903-6418x28766,Trade mark attorney,Inc,201-500,048257fe-bc90-43cf-934b-3b446e4da19b,2025-03-15,Repurpose Real-Time Action-Items Deal 467,7683.85,2025-04-25,Closed Lost,rogerponce@example.org
Jose,Smith,gonzalezmichelle@example.net,,Planning and development surveyor,and Sons,1-10,cf095986-5c9d-443e-8146-65692d29ec35,2025-04-06,Morph Enterprise Functionalities Deal 468,37061.4,2025-04-29,Closed Won,angelacurry@example.org
Allison,Morales,johnsolis@example.net,123-abc,Newspaper journalist,Inc,1-10,62a56a08-5c7b-4492-82bd-52b7fea1217a,2025-04-14,Whiteboard Dynamic Users Deal 469,12828.96,2025-04-18,Closed Lost,elizabeth88@example.net
Katherine,Williams,john55@example.net,001-696-604-7012x416,"Surveyor, commercial/residential",Group,1-10,a694624d-2995-4e30-9d3b-367b5fdcdc73,2025-03-04,Architect Value-Added Convergence Deal 470,1125.19,2025-05-08,Negotiation,dhall@example.net
Sandra,Harvey,michelle60@example.net,(845)615-0232x77387,Chartered accountant,Group,1-10,72d3e219-c4d8-48b8-b3b8-a5723f3b96eb,2025-04-15,Monetize B2B Deliverables Deal 471,6158.08,2025-05-04,Closed Won,richard83@example.org
Jonathan,Mcgee,,+1-227-326-5965x836,Product/process development scientist,LLC,1-10,46e6b5f2-d39d-47e3-a4e9-f815c7ac1bb4,2025-03-11,Matrix User-Centric Models Deal 472,16360.92,2025-04-11,,usullivan@example.net
Jennifer,Oneill,,001-485-687-4832x8980,Tour manager,PLC,500+,98ab1d52-907a-4c4b-92f4-8f35384e206f,2025-04-11,Drive Efficient Interfaces Deal 473,7297.64,,Prospecting,qbailey@example.net
Amber,Brooks,kathy84@example.com,343.732.1819x87550,Garment/textile technologist,PLC,1-10,355b2a03-cab1-4f00-ac66-1ab2d9683b16,2025-03-12,Productize Holistic Niches Deal 474,32064.01,2025-04-24,Closed Lost,smithdaniel@example.org
Michael,Kent,revans@example.org,9084749290,Immigration officer,and Sons,201-500,9f3d8837-ab69-434b-801d-638d9e8dc7ef,2025-03-19,Morph B2B Infrastructures Deal 475,,2025-05-07,,daviselizabeth@example.net
Brandon,Soto,hjacobson@example.org,(358)301-4523x115,Speech and language therapist,LLC,,ccbc84ec-0e56-4eb7-b3f0-e1af50d6bd19,2025-04-01,Enhance Customized Experiences Deal 476,38713.86,2025-04-27,Negotiation,zwilson@example.org
Hannah,Jones,,+1-231-620-8926x3903,Phytotherapist,and Sons,11-50,c0e29461-2046-44ca-97ed-991ca5c69ca8,2025-03-22,Re-Contextualize Seamless E-Commerce Deal 477,27669.84,2025-05-11,Closed Won,rachel32@example.org
Daniel,Tucker,brewerjames@example.org,843-587-4064x6673,Architect,and Sons,500+,,2025-04-13,Transition Best-Of-Breed Paradigms Deal 478,16102.05,2025-04-16,Prospecting,mary37@example.com
James,Pratt,kherrera@example.org,,Public house manager,PLC,1-10,2746d51a-ef2d-47c8-9fd0-02ffda59e0a3,2025-04-03,Architect Extensible Content Deal 479,18810.4,2025-05-05,Negotiation,efinley@example.net
Jeffrey,Miller,not-an-email,123-abc,Youth worker,Group,11-50,bc602ec0-5b88-4e71-9594-f62eb3c53b11,2025-02-20,Embrace Rich Portals Deal 480,,2025-05-19,Closed Won,smann@example.org
