first_name,last_name,email,phone,title,industry,company_size,account_id,last_activity,deal_name,amount,close_date,stage,owner
Scott,Fuller,powelljoseph@example.com,(586)834-8084x88252,Housing manager/officer,Ltd,1-10,3f50d3ff-4a78-4976-9b26-9408a3877a54,2025-04-01,Revolutionize Cutting-Edge Technologies Deal 61,14034.8,2025-04-21,Closed Lost,nathan95@example.net
Alexis,Johnson,kimberlynewman@example.net,(385)407-6033x44513,Orthoptist,Ltd,201-500,46390e68-77a5-4506-ae91-090e940d61e2,2025-03-01,Drive Robust Networks Deal 477,6613.64,2025-05-04,Closed Won,bradleychristopher@example.org
Randy,Parrish,kenneth73@example.com,+1-704-454-7618x6979,Logistics and distribution manager,Group,500+,f4aba6f8-eace-4f25-9b9f-33458fc1e37c,2025-03-25,Re-Contextualize Proactive Metrics Deal 208,17577.74,2025-05-17,Proposal,paul42@example.com
Gregory,Peterson,lopezmichelle@example.com,+1-560-312-5508x992,Commissioning editor,Group,1-10,2c8a5c02-db67-4299-ba15-5365048d19cc,2025-03-18,Seize Dynamic Markets Deal 236,31612.87,2025-04-23,Closed Lost,fgreene@example.net
Ann,Stewart,peterbryan@example.com,+1-410-429-1450x429,"Chemist, analytical",Ltd,201-500,046a1556-3e63-49b4-ad9f-31cd7faa7184,2025-03-07,Transform Transparent Communities Deal 160,18541.44,2025-04-17,Closed Lost,criley@example.org
Blake,Terry,fwilliams@example.org,+1-584-707-0538x8205,Clinical research associate,and Sons,11-50,7f24c9b9-9624-46f8-80bf-5f0c88d61b20,2025-04-03,Benchmark Best-Of-Breed Vortals Deal 253,32402.65,2025-05-05,Closed Won,marymartin@example.org
Danny,Mora,colealan@example.net,+1-550-479-4520,Chief of Staff,Ltd,201-500,d4edf845-7ac2-4e8b-82ea-fe33af12e1a8,2025-03-09,Engage Turn-Key Solutions Deal 156,16545.71,2025-04-26,Closed Won,myersbrad@example.org
Natasha,Burke,kathleendiaz@example.org,(385)833-4022x11187,Fitness centre manager,Ltd,11-50,a1438b7e-a21f-479c-abc6-0b3ca7c2dee6,2025-03-02,Aggregate Innovative Markets Deal 3,7133.44,2025-05-01,Closed Won,ncannon@example.net
Anthony,Keith,elizabeth51@example.net,123-abc,Medical laboratory scientific officer,LLC,201-500,,2025-04-19,Generate Best-Of-Breed Synergies Deal 455,47053.4,2025-05-11,Prospecting,holly42@example.org
Justin,Jensen,sharonray@example.com,520.296.5752x610,Air broker,PLC,11-50,88d51590-1544-4342-b306-ce34df17309e,2025-04-24,E-Enable Bleeding-Edge Methodologies Deal 452,19247.47,2025-05-18,Negotiation,qgomez@example.org
Zachary,Finley,justinnichols@example.com,883-743-2749x905,"Surveyor, land/geomatics",and Sons,1-10,51f87c4a-26cb-4cf8-aa15-f4470923d6a6,2025-04-21,Enable Out-Of-The-Box Platforms Deal 258,17384.94,2025-05-17,Prospecting,kennethmartinez@example.com
Antonio,Larson,zriddle@example.com,320.479.1464x7956,Interpreter,Inc,201-500,1208a892-abd4-4c4e-b65c-cd7f871262fc,2025-03-23,Target Visionary Technologies Deal 133,11548.85,2025-04-28,Proposal,nmcdaniel@example.net
Sean,Arnold,adamsdarrell@example.net,(217)211-9846x556,Purchasing manager,Group,500+,adb60faa-81bd-4194-8f32-a7945e259433,2025-04-07,Synthesize Open-Source Models Deal 314,39570.46,2025-05-26,Negotiation,shelley27@example.org
Daniel,Robertson,derrickmclaughlin@example.com,5312571018,Maintenance engineer,LLC,1-10,51a9f333-dcf0-4e3d-9eb3-c417d748a538,2025-04-24,Aggregate Robust Web-Readiness Deal 79,7033.46,2025-04-27,Prospecting,kristen51@example.com
Maria,Terry,kristengaines@example.org,984.668.9768,Insurance underwriter,and Sons,1-10,6d7ebd1d-0f4f-4195-b447-3007381e2613,2025-03-12,Leverage Innovative E-Tailers Deal 378,-1000.0,2025-04-27,Prospecting,kathleencobb@example.org
Patrick,Butler,patricia96@example.com,702.802.0221x2225,IT consultant,Group,1-10,ea68c1e6-b3c5-4802-9216-08a9ee0a9213,2025-04-23,Whiteboard Ubiquitous Portals Deal 268,32553.63,2025-05-08,Prospecting,monique17@example.net
William,Wilson,jeffrey84@example.net,123-abc,"Geneticist, molecular",Inc,201-500,272b90ff-0e84-4fee-84a3-d44f5af0a6fc,2025-03-15,Transition Transparent Deliverables Deal 353,31801.72,2025-05-20,Prospecting,sharon09@example.com
Megan,Nunez,ballardbenjamin@example.net,5786098763,Warden/ranger,Ltd,,a68901b0-b1ec-48cc-a52f-411dea2b66f1,2025-04-13,Maximize Dot-Com Infrastructures Deal 328,-1000.0,2025-05-14,Prospecting,zlewis@example.org
Lori,Gomez,tylerjohnson@example.com,370-952-6939x64472,Glass blower/designer,LLC,1-10,ea9daf04-3516-4efa-bc69-355ad26b0274,2025-03-04,Iterate Wireless Mindshare Deal 34,6335.83,2025-04-23,Prospecting,pgreen@example.net
Kristie,Hale,christopherhunt@example.org,453-536-1584x959,Community development worker,and Sons,500+,2e8f7557-4ca7-48fc-b43f-a3ad2037da8d,2025-04-21,Morph Collaborative E-Business Deal 250,48727.52,2025-05-09,Closed Lost,andrew70@example.com
Diana,Bailey,dclark@example.com,279.957.4186,Leisure centre manager,and Sons,51-200,b8e2665d-853d-4f0f-add9-62cf66da1af4,2025-03-03,Deliver Mission-Critical Solutions Deal 102,1589.56,2025-04-19,Negotiation,zbutler@example.com
Jared,Green,sethbright@example.net,123-abc,Telecommunications researcher,and Sons,51-200,,2025-04-18,Incubate Interactive E-Services Deal 427,6790.19,2025-05-05,Closed Lost,xhernandez@example.org
Antonio,Collins,kcrosby@example.org,(275)305-3913,Arts development officer,Ltd,1-10,8148fffc-b70d-4b71-b96f-030c42b93361,2025-03-04,Incubate Web-Enabled Schemas Deal 344,41746.3,2025-04-29,Closed Won,robinhendrix@example.net
Nancy,Gardner,cooperdavid@example.net,(614)627-2137x3478,"Embryologist, clinical",Inc,500+,a968f96b-6cd3-4c42-86ff-81ff13fcffa8,2025-03-12,Maximize Turn-Key Architectures Deal 6,10458.53,2025-05-25,Negotiation,fgarcia@example.com
Gregory,Marshall,monicasilva@example.org,639.246.4572x345,Aeronautical engineer,PLC,11-50,554b0aee-0a06-47d4-a7fb-7b77a22cf032,2025-04-07,Mesh Innovative Networks Deal 193,17150.71,2025-04-28,Prospecting,nathanpatel@example.net
Roger,Stevens,sgarcia@example.org,849-386-6443x788,Civil Service fast streamer,Inc,1-10,1afc9625-568a-4cc1-8e1e-bfa8b9153e32,2025-03-07,Integrate Ubiquitous Solutions Deal 228,32943.81,2025-05-07,Proposal,annele@example.com
Devin,Wong,paulhogan@example.net,(814)849-2658x20841,Equities trader,PLC,11-50,e37e66aa-8b63-4ded-baba-1e4428213bcd,2025-04-17,Iterate Open-Source Web-Readiness Deal 163,10222.36,2025-05-05,Closed Lost,christopher43@example.com
Stephanie,Suarez,newtondenise@example.org,001-795-427-6469x0096,"Doctor, general practice",Ltd,201-500,4df5fddc-08f1-4cae-884f-26c405a45e72,2025-03-23,Seize E-Business Deliverables Deal 154,24653.02,2025-05-07,Proposal,qsullivan@example.org
Christopher,Hale,katherinecalderon@example.com,549.766.0372,Advertising account executive,Inc,1-10,ec78189c-3592-4846-8a9e-2dac4e616e2e,2025-03-12,Evolve End-To-End Convergence Deal 56,26766.12,2025-05-24,Closed Lost,lewisfelicia@example.net
Grant,Richard,laurie19@example.net,974-736-7043x8798,"Lighting technician, broadcasting/film/video",Inc,11-50,aa30f322-dd01-4a4c-8c06-cf0dbb26675e,2025-03-30,Extend Cross-Media Schemas Deal 279,5256.31,2025-05-15,Negotiation,angelafowler@example.net
Erica,White,ryansanchez@example.org,710.950.0446x3363,Photographer,Group,201-500,ab23ad30-2f1f-43c2-b222-330b30dd2a72,2025-03-29,Benchmark Web-Enabled Mindshare Deal 210,43916.92,2025-04-18,Closed Won,graytimothy@example.net
Cassandra,Wheeler,dmcneil@example.com,001-756-752-6072,"Conservation officer, historic buildings",Ltd,201-500,97f8280e-4555-4833-8a3f-6b2f05a34f7f,2025-04-12,Disintermediate Frictionless E-Business Deal 450,24182.02,2025-05-26,Proposal,barnesrachael@example.com
Tina,Wheeler,oneillbridget@example.com,2625546402,Town planner,and Sons,,60fa6212-edc0-4587-8298-408346a5ff9c,2025-03-20,Morph Dynamic Web Services Deal 429,,2025-05-27,Proposal,cherrycaitlyn@example.org
Anne,Cook,christina60@example.com,3374670916,Software engineer,PLC,11-50,dcf82f7c-051d-4b3c-9c94-9fb1dbdfd4dc,2025-04-01,Whiteboard Distributed Portals Deal 459,6476.18,2025-05-02,Closed Lost,torresmargaret@example.org
Robert,Berry,martintina@example.org,239.810.3766,Professor Emeritus,LLC,201-500,,2025-04-13,Integrate Global Networks Deal 308,28205.83,2025-05-23,Closed Lost,kellybrandt@example.net
Lisa,Green,terrysean@example.com,(458)871-7923x079,"Surveyor, hydrographic",Ltd,1-10,a0757ec8-b74c-40db-85c1-7aef8b682cca,2025-03-09,Revolutionize User-Centric E-Commerce Deal 24,39344.64,2025-04-21,Prospecting,frances07@example.com
Jason,Tyler,scott99@example.org,(718)890-1473,"Exhibitions officer, museum/gallery",and Sons,500+,a6ba890d-e213-451e-9f65-05b8f3bf44cd,2025-03-04,Evolve Visionary Partnerships Deal 92,38584.71,2025-04-20,Prospecting,nnorris@example.org
Rebecca,Banks,nmendez@example.org,(627)514-7885x57324,Herpetologist,Inc,11-50,53c58bd9-1b4a-4c73-b09b-830ed552b61d,2025-04-09,Evolve Next-Generation Web-Readiness Deal 126,9899.77,2025-05-13,Prospecting,scottyoung@example.org
Holly,Powers,wyatt40@example.com,3562216296,Archaeologist,Inc,201-500,e583d9df-0b19-4e2b-b219-131be5942b1c,2025-02-28,Extend Real-Time Users Deal 50,14932.56,2025-04-29,Closed Lost,nboyd@example.org
Andrew,Bell,gregorypham@example.com,(838)571-2952x32220,Licensed conveyancer,LLC,500+,a9164fa1-8aca-474d-b524-f1226df72166,2025-03-24,Matrix Back-End E-Services Deal 152,19362.98,2025-05-19,Prospecting,fosterlisa@example.net
Brandon,Williams,patrick05@example.net,+1-210-830-2194x5658,Diagnostic radiographer,Ltd,201-500,b2352b40-4b21-46db-8744-2f3713812a03,2025-04-23,Architect Distributed Eyeballs Deal 220,24208.99,2025-04-25,Prospecting,mccallhector@example.net
Randall,Beltran,edwardfletcher@example.net,+1-429-308-8244x942,Analytical chemist,LLC,201-500,65427f7c-a31a-4ec3-a867-10107c7b1ef8,2025-04-12,Orchestrate Mission-Critical Content Deal 159,18570.38,2025-04-22,Prospecting,ericapreston@example.net
David,Huff,michaelhaynes@example.com,+1-306-379-3119,Biomedical engineer,Group,201-500,f20a6f33-6faf-4c24-ba51-ab3b3009f6d3,2025-04-20,Revolutionize Cross-Media Roi Deal 345,-1000.0,2025-05-09,Negotiation,andrewgriffin@example.com
David,Larsen,bradley75@example.com,9603114073,Dispensing optician,Ltd,51-200,3f55048b-db97-42fb-a27f-809d439ac525,2025-02-27,Whiteboard Extensible Web Services Deal 201,34392.81,2025-05-09,Negotiation,hayesbradley@example.org
Cody,Coleman,robynmalone@example.com,633.875.9681x09680,Chief Operating Officer,Group,201-500,6fe8642a-61b0-4208-a688-677f7eca1ea7,2025-03-03,Engage Visionary Metrics Deal 453,,2025-04-30,Closed Won,perrysarah@example.net
Lauren,White,bobbysmith@example.com,473-424-8082x544,Cartographer,LLC,51-200,7280093d-e060-4c21-85dc-dc77bec74bb9,2025-03-31,Expedite Web-Enabled E-Business Deal 216,15256.62,2025-05-26,Negotiation,vjohnson@example.net
Debra,Fisher,marshcaroline@example.net,(527)904-2458,Aeronautical engineer,and Sons,1-10,a6d49a77-a549-4566-8d9c-50b290523a61,2025-03-06,Redefine Strategic Deliverables Deal 195,9725.09,2025-04-17,Closed Lost,jacksondonald@example.org
James,Stewart,littlechelsea@example.org,001-286-392-3510,Drilling engineer,Inc,201-500,5770d459-7abd-44c7-bbb8-e03327f7f224,2025-04-12,E-Enable Revolutionary Web-Readiness Deal 196,33937.08,2025-05-07,Negotiation,johnsoncynthia@example.org
Ronald,Harris,marcgardner@example.org,+1-517-634-6668,Land,Inc,500+,bd1fd38c-d7fe-4096-b056-d04f0cbcb15e,2025-03-17,Implement Robust Applications Deal 485,15603.37,2025-05-06,Closed Lost,jwilliams@example.com
Robert,Clark,bethgarcia@example.org,808.844.9634,Agricultural engineer,LLC,500+,fd65353c-332b-47b6-983d-f455889f96a6,2025-04-17,Maximize Value-Added E-Commerce Deal 164,10322.4,2025-04-24,Closed Won,tonyajacobson@example.com
Jeffrey,Collins,shawnhess@example.net,001-423-829-1442x73224,Exhibition designer,and Sons,201-500,74b9cdd6-5dc6-4372-a511-d404eb60d948,2025-04-24,Target Distributed Channels Deal 13,23632.84,2025-05-04,Closed Lost,fmartinez@example.com
Claudia,Moss,cwhite@example.org,(700)711-0971,"Development worker, community",PLC,51-200,b16550b0-e027-4561-b02f-9e4f53549eb3,2025-04-23,Incentivize Value-Added Methodologies Deal 74,15433.36,2025-05-19,Prospecting,zfuller@example.com
Matthew,Wilkerson,ccline@example.net,+1-279-354-2065x22571,Public affairs consultant,and Sons,,1b615eab-9735-41c4-b414-7cd5478c4a0f,2025-04-14,Reinvent Virtual Solutions Deal 495,8455.22,2025-05-22,Closed Lost,davidjones@example.org
Richard,Miller,loriwise@example.net,4254654568,Architectural technologist,Inc,11-50,5fe01569-d652-4545-92ef-2510b5b0d920,2025-04-26,Strategize Killer E-Commerce Deal 177,17025.85,2025-05-26,Prospecting,sharon32@example.org
Lisa,Moreno,evelynoliver@example.com,861-907-5778,Animator,LLC,1-10,373b30af-465b-480d-a319-502407c4c39c,2025-03-10,Expedite Scalable Interfaces Deal 101,21499.66,2025-04-18,Negotiation,grahamrichard@example.org
Susan,Johnson,sandersmichelle@example.org,3438022543,Museum/gallery exhibitions officer,PLC,11-50,bc01320f-95f6-41cb-975b-ac7419283da6,2025-03-10,Orchestrate Compelling Relationships Deal 265,46511.96,2025-04-27,Proposal,simmonsjoyce@example.com
Rebecca,Kane,josediaz@example.org,(539)544-6656x654,Set designer,and Sons,1-10,1e80a9f0-5925-46d8-924a-1b7505d0fac9,2025-03-20,Expedite Front-End Experiences Deal 448,13943.56,2025-05-19,Closed Won,williammiller@example.com
Erin,Bowman,emmacruz@example.org,734.964.0982,Advertising copywriter,Inc,51-200,ce12646b-4652-4c6f-b1f8-8172da7d7c2b,2025-03-17,Deliver Intuitive Action-Items Deal 93,39918.14,2025-05-06,Closed Won,john67@example.net
Mary,Robinson,mcdonaldmargaret@example.net,(256)363-6838,"Development worker, international aid",PLC,1-10,,2025-04-16,Unleash Wireless Experiences Deal 487,28445.02,2025-05-10,Proposal,eknight@example.net
Melinda,Wyatt,wmccall@example.org,376.907.4729,IT trainer,Inc,500+,a0bdc165-c67a-4982-909f-ee73bb87a97b,2025-04-11,Strategize Granular Web-Readiness Deal 468,-1000.0,2025-04-28,Closed Lost,wjimenez@example.com
Laura,Gonzales,ubrennan@example.org,+1-254-733-9020,Professor Emeritus,Group,11-50,c54f536b-5939-4f62-9f87-f53a2c39945d,2025-04-19,Harness Dot-Com Convergence Deal 278,7651.24,2025-05-14,Closed Lost,staceyjones@example.com
Jessica,Smith,newtonjennifer@example.com,001-974-668-9439,Legal secretary,and Sons,51-200,8e6128ef-7d42-4dc8-a85a-8183ede2cbdc,2025-04-25,Revolutionize Bricks-And-Clicks Interfaces Deal 25,42497.68,2025-04-27,Proposal,nwheeler@example.com
Carla,Everett,coxstacey@example.org,(968)443-2034x81623,Special effects artist,and Sons,11-50,7e8a28af-36a0-44e0-96d5-3377b424e1d0,2025-04-24,Embrace Plug-And-Play Interfaces Deal 32,12309.62,2025-05-02,Proposal,harpernorma@example.com
Raymond,Price,dbullock@example.com,8967133370,Personal assistant,and Sons,11-50,0b72c656-7021-407a-bbd4-17a7a908791c,2025-04-25,Exploit Holistic Vortals Deal 462,32814.78,2025-05-13,Prospecting,tbarron@example.net
Charles,Kent,wgibson@example.net,5604162876,Print production planner,LLC,51-200,99891aae-3291-4b34-a6a9-af7414de309d,2025-03-03,Target Bricks-And-Clicks Solutions Deal 209,38081.13,2025-05-21,Closed Won,derekdavis@example.org
Jeremy,Johnson,juan69@example.org,994-569-2692,"Exhibitions officer, museum/gallery",LLC,1-10,7f45e613-e988-4c07-ae39-73aa93078974,2025-03-24,Disintermediate Proactive Channels Deal 171,12792.18,2025-05-05,Negotiation,hwilson@example.net
Stephen,Gregory,danielle65@example.org,(368)796-9710x865,Chiropodist,PLC,51-200,,2025-03-12,Synthesize Front-End Channels Deal 329,24029.16,2025-05-23,Proposal,emoran@example.net
Eric,Rivers,davidwilcox@example.org,(300)893-2692,Consulting civil engineer,Group,1-10,f91bdcbc-7e74-486e-adf7-a1c9c5556b6a,2025-04-22,Syndicate Efficient Channels Deal 198,23740.57,2025-04-29,Closed Lost,stephen85@example.com
Thomas,Powell,jacobdouglas@example.com,7002897046,"Producer, radio",,201-500,810bcad3-66f9-4098-8f50-ee0119d56e19,2025-03-23,Extend Rich Channels Deal 499,7445.99,2025-05-26,Proposal,wrightsteven@example.org
Shirley,Hendricks,heidipowell@example.net,314.657.4504,Location manager,,201-500,,2025-04-15,Harness Real-Time Technologies Deal 356,29321.28,2025-05-06,Negotiation,nathanmarshall@example.net
Kathryn,White,todd09@example.com,+1-686-641-3857x2393,"Education officer, museum",Group,201-500,,2025-03-10,Deliver Viral Deliverables Deal 352,,2025-05-25,Negotiation,emilyvaughn@example.net
Corey,Arias,tammy53@example.org,+1-556-539-3057,Airline pilot,Group,500+,f926cb51-b3e9-4972-9e2f-9598abb2ddc0,2025-03-04,Exploit Global Mindshare Deal 296,10710.31,2025-04-17,Closed Lost,gabriel34@example.com
Pedro,Pruitt,cowanmegan@example.com,001-632-336-7658x266,"Engineer, land",PLC,51-200,74f0658b-0952-445a-a0db-d7308eb2b520,2025-03-24,Extend Frictionless Convergence Deal 473,-1000.0,2025-05-17,Closed Won,tuckersandra@example.org
Christopher,Freeman,alishakaufman@example.net,+1-973-850-5767x144,"Designer, industrial/product",Ltd,500+,9956cac8-e5ce-4101-a9e5-b5aba46385b1,2025-04-03,Embrace Turn-Key Niches Deal 141,46708.34,2025-05-23,Negotiation,xbrown@example.org
Tammy,Bolton,mary43@example.com,900.974.7467x0373,Research scientist (life sciences),LLC,11-50,f56bd3bb-9005-449d-8f93-d93cf5cb5110,2025-04-22,Engineer 24/365 Methodologies Deal 390,3040.41,2025-05-06,Negotiation,danielcoleman@example.com
Vanessa,Thompson,trevormurphy@example.net,001-231-817-6192x0830,Building surveyor,Group,500+,a0a87142-2d31-46c7-a101-df9541d4ecba,2025-03-17,Whiteboard Transparent Metrics Deal 351,47165.77,2025-04-24,Proposal,angela56@example.com
Jonathan,Nelson,bradleyfrazier@example.org,+1-394-457-7017,Art therapist,LLC,51-200,4d68ee1a-56ef-4588-9166-dee448fd13c6,2025-03-19,Leverage Open-Source Web Services Deal 145,2370.08,2025-05-15,Proposal,gordonandrew@example.org
Patricia,Larsen,chapmanlisa@example.org,(920)873-4484x719,Production manager,Inc,500+,,2025-04-19,Exploit Out-Of-The-Box Networks Deal 431,,2025-05-11,Negotiation,ybaxter@example.com
Michael,Crawford,elliottjoshua@example.com,123-abc,"Designer, graphic",Inc,,42acd761-5972-4190-804e-127b2892b184,2025-03-24,Cultivate Killer E-Commerce Deal 386,3240.2,2025-04-18,Negotiation,amandascott@example.org
Gregory,Williams,benjaminmartin@example.net,292.218.8413,Local government officer,and Sons,201-500,93376e79-fc28-4f4a-b541-010478af5060,2025-02-28,Revolutionize Holistic Partnerships Deal 281,20376.02,2025-05-05,Proposal,zmartinez@example.com
Leah,Fernandez,adamsnatalie@example.org,352-437-2301x954,"Accountant, chartered",and Sons,201-500,138550d0-7b50-4639-9678-a091e9dffab2,2025-03-18,Extend Back-End Experiences Deal 192,4342.64,2025-05-04,Negotiation,drewlang@example.net
Travis,Ashley,crystal44@example.org,872.638.5406,Publishing rights manager,and Sons,11-50,d5a5c161-664d-4f64-9a54-33b9891d5716,2025-03-08,Visualize Revolutionary Interfaces Deal 382,28295.02,2025-04-28,Prospecting,ayerslori@example.net
Lee,Evans,jesusroy@example.org,001-858-625-9951x5291,Restaurant manager,Ltd,1-10,15ec3c0c-3149-4d39-9d24-08efcd1905bc,2025-04-18,Monetize Scalable E-Business Deal 497,24701.81,2025-04-26,Proposal,matthewjones@example.com
Kevin,Stevens,wheelerdaniel@example.net,001-310-996-9519x7015,Special educational needs teacher,PLC,500+,f159ac0c-23a6-4d11-b9a8-7a046ebe6e6c,2025-03-29,Re-Intermediate Synergistic Users Deal 438,12788.05,2025-05-23,Proposal,normanstacy@example.org
Annette,Russo,olivia29@example.com,788.924.0297,Armed forces technical officer,and Sons,1-10,2fbdf53a-52bc-4b55-8e58-9ef3fd1b0b80,2025-04-03,Monetize Bricks-And-Clicks Communities Deal 153,41326.2,2025-04-20,Closed Lost,colton69@example.com
Ashley,Williams,fernandothomas@example.org,950-283-6082x6874,Arts development officer,PLC,51-200,a8f2b914-45b3-4314-a8a1-0dc31b454b40,2025-04-25,Embrace Back-End Markets Deal 18,16982.27,2025-05-09,Closed Won,kathryn31@example.org
Karen,Chandler,dreyes@example.com,200-232-1391,"Accountant, chartered",Group,51-200,1d8e823f-dffc-4bfd-bee5-693a85689e7d,2025-03-20,Extend Cross-Media Users Deal 69,18286.33,2025-04-29,Negotiation,emorales@example.com
Tammy,West,gainespamela@example.net,670-928-2768x34745,Geophysical data processor,Group,51-200,516aa76f-4989-42ca-9ee2-a3740be1d672,2025-03-26,Redefine Virtual E-Tailers Deal 178,7578.72,2025-04-22,Prospecting,toddsmith@example.net
Rachael,Miller,xsmith@example.com,428-646-5371,"Surveyor, commercial/residential",Inc,1-10,bf638e9c-e7fb-4f56-871b-599a0ca951ef,2025-04-08,Streamline Next-Generation Infrastructures Deal 4,44920.47,2025-05-21,Prospecting,edward78@example.com
Ryan,Strickland,zachary45@example.org,+1-586-242-4575x82573,Health visitor,Ltd,11-50,929d9b9e-7340-4d20-a2c2-62adda266fb3,2025-03-09,Synthesize E-Business Technologies Deal 21,34045.96,2025-05-14,Closed Lost,lorimeyer@example.org
Timothy,Young,oconnorstephanie@example.org,929.755.5096x45932,Records manager,Group,201-500,2bfdcb8e-bb06-4120-958b-0b50f971396f,2025-03-01,Harness Integrated Content Deal 12,40115.92,2025-05-15,Negotiation,ortegascott@example.org
Wanda,Petersen,nsanchez@example.com,948-283-0146x915,Armed forces logistics/support/administrative officer,LLC,500+,054c3cd2-f123-4e79-bd70-40eb7b3a6c4a,2025-04-20,Engineer Transparent Schemas Deal 58,28998.04,2025-04-24,Closed Lost,jenniferstevens@example.org
Rachel,Martin,anngonzalez@example.org,(390)406-1252,"Designer, interior/spatial",and Sons,11-50,575d3dbe-aafd-4a47-88ac-5d9144bd5a65,2025-03-25,Revolutionize Cross-Platform Synergies Deal 241,45195.03,2025-05-17,Prospecting,jordanshelton@example.org
Stacy,Lara,pvillegas@example.net,+1-680-354-8847x52289,Legal executive,PLC,11-50,8ac69c5d-b120-4e4a-bd58-cc8b80003b4f,2025-04-18,Seize Virtual Web-Readiness Deal 109,42117.66,2025-04-17,Closed Won,richard51@example.com
Christopher,Clayton,laurawood@example.com,+1-248-845-6750x75738,Advertising art director,Group,51-200,3d893122-3376-481a-a0f0-789145b9c352,2025-03-25,Matrix Open-Source Content Deal 35,21978.92,2025-05-04,Prospecting,reyespaul@example.org
Elizabeth,Ware,joshua97@example.org,885.989.5437x10626,Network engineer,Ltd,51-200,,2025-02-27,Transform 24/365 Action-Items Deal 363,17502.71,2025-04-24,Prospecting,shirleynicholson@example.net
Franklin,Davis,myerstyler@example.com,+1-589-583-0493x73677,"Engineer, communications",Ltd,500+,222a6f14-bd05-48bf-8865-e93850c2541f,2025-04-23,Iterate B2B E-Commerce Deal 48,12417.54,2025-04-23,Prospecting,robertfrederick@example.org
Joshua,Mendoza,courtneyschultz@example.net,358-414-9825x68205,Tourist information centre manager,Ltd,51-200,77940154-560c-4f01-8af6-9c1bc5d1f1f9,2025-03-17,E-Enable Magnetic Applications Deal 405,-1000.0,2025-04-25,Proposal,bbowen@example.net
Dominique,Robertson,abbottkelly@example.net,341.422.1665,"Scientist, physiological",Group,500+,4234d506-1ecf-4dbb-9774-8935c05a99cb,2025-03-18,Enable Holistic Technologies Deal 424,36403.42,2025-05-19,Proposal,coledavid@example.org
Darryl,Short,fmason@example.com,2357394806,Database administrator,LLC,11-50,e2932411-0022-42c5-bcd9-cf098dbb5929,2025-03-06,Expedite 24/365 Action-Items Deal 389,35714.57,2025-04-18,Closed Won,thomasguzman@example.net
Joshua,Tate,laura57@example.net,+1-755-796-2590,Theatre manager,Ltd,500+,79574720-cf02-450d-8239-8a50551030fe,2025-04-12,Re-Contextualize Cross-Platform E-Tailers Deal 286,29988.85,2025-04-29,Negotiation,tonya12@example.net
Susan,Sanders,matthewjones@example.net,765.245.6357,Technical author,Ltd,1-10,cd695036-b6ef-46b5-be91-7def2fd19aa9,2025-04-14,Expedite Best-Of-Breed Eyeballs Deal 62,26275.32,2025-05-25,Proposal,vanessa76@example.com
Amber,Smith,jaredpage@example.org,933-410-4321x51238,"Librarian, academic",Ltd,11-50,73666a23-c4d2-4c23-a2fc-752a741539df,2025-04-11,Integrate Proactive Portals Deal 150,37543.76,2025-05-13,Proposal,robert28@example.com
Kristen,Martinez,lancepeterson@example.com,912.740.5276x0368,Public relations account executive,Inc,500+,30a99233-cf8d-4264-bc68-5be736907906,2025-02-28,Empower Holistic Content Deal 366,,2025-04-29,Closed Lost,petersonjanice@example.com
Kelsey,Rodriguez,smithdiana@example.com,892-827-7099,"Engineer, electronics",Group,500+,84f8ee1a-7ed5-4289-a965-c9762703a386,2025-03-27,Deliver Visionary Deliverables Deal 64,30442.44,2025-05-15,Closed Won,dawnjones@example.org
Taylor,Mccarthy,lcooley@example.com,(830)928-8497x775,Town planner,and Sons,51-200,76f907e8-11e7-4e55-9067-829622927167,2025-03-18,Visualize Dynamic E-Tailers Deal 107,8738.77,2025-05-03,Prospecting,xdavis@example.org
Emily,Adams,ethansmith@example.net,918.550.5212x2080,Advertising art director,Ltd,500+,7d8cd63c-48b9-46ea-8b47-fb599b45d2d0,2025-04-26,Transform Front-End Communities Deal 213,19293.32,2025-05-23,Negotiation,vdelgado@example.net
Matthew,Henry,elizabeth66@example.net,001-268-232-0996x2106,Building services engineer,Group,11-50,330dd18a-e474-42cc-8760-4185e1fb050c,2025-04-12,Unleash Best-Of-Breed Paradigms Deal 475,49554.3,2025-04-19,Prospecting,ywashington@example.org
Savannah,Stephens,jamesmcintyre@example.com,(270)767-2758,Estate agent,LLC,51-200,f88e7574-de2f-471a-87f9-343153b9b127,2025-04-14,Transform 24/365 Relationships Deal 5,43713.92,2025-05-04,Closed Lost,dtaylor@example.com
Kerry,Ross,shortrebecca@example.com,123-abc,Diagnostic radiographer,PLC,,8fcf3da8-9185-463e-871f-56154d405353,2025-03-27,Re-Intermediate Web-Enabled Channels Deal 336,41057.69,2025-04-18,Proposal,kristinadalton@example.com
Nathan,Keller,csmith@example.org,+1-476-534-9067x1871,Operational investment banker,Ltd,1-10,43fda9af-7d96-47ff-910b-ae8433cbae7e,2025-03-19,Exploit Plug-And-Play Vortals Deal 130,7010.46,2025-04-25,Proposal,jennifer80@example.org
Ann,Thompson,natasha86@example.net,8572298529,"Surveyor, rural practice",and Sons,11-50,a0d67e4b-a003-4b03-818c-335ee54caada,2025-03-31,Cultivate Rich Vortals Deal 179,10392.45,2025-04-30,Negotiation,adavis@example.org
